                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    142,                0.63932,                0.63374,                 1.0737,                0.77758,                 0.7763,                0.83744,                0.76496,                 0.4578,                0.65788,                0.90001,              0.0080059,              0.0080059,              0.0080059
                    143,                0.63905,                0.62995,                 1.0674,                  0.799,                0.75534,                0.83815,                0.76429,                0.45825,                 0.6553,                0.90019,              0.0079917,              0.0079917,              0.0079917
                    144,                0.63722,                0.62929,                  1.075,                0.80046,                0.75769,                0.83765,                0.76449,                0.45874,                0.65365,                0.90053,              0.0079776,              0.0079776,              0.0079776
                    145,                0.63934,                0.63613,                 1.0752,                0.80035,                0.75508,                0.83822,                0.76592,                0.45924,                 0.6539,                0.90052,              0.0079634,              0.0079634,              0.0079634
                    146,                0.63513,                0.63324,                 1.0721,                0.79487,                0.76086,                0.83899,                0.76766,                0.45895,                0.65426,                0.90017,              0.0079493,              0.0079493,              0.0079493
                    147,                0.63996,                0.62786,                 1.0724,                0.79877,                0.75474,                0.83967,                0.76788,                0.45866,                0.65327,                0.89939,              0.0079351,              0.0079351,              0.0079351
                    148,                0.64146,                 0.6272,                  1.067,                0.79025,                0.75891,                0.83865,                0.76695,                0.45858,                0.65473,                0.89924,               0.007921,               0.007921,               0.007921
                    149,                0.63377,                0.62267,                 1.0638,                0.79622,                0.75701,                0.83858,                0.76763,                0.45768,                0.65774,                0.89863,              0.0079069,              0.0079069,              0.0079069
                    150,                0.63573,                0.61601,                 1.0675,                0.79751,                0.75654,                0.83762,                0.76635,                0.45751,                0.66055,                0.89857,              0.0078927,              0.0078927,              0.0078927
                    151,                0.63045,                0.62489,                 1.0626,                0.80192,                0.75549,                0.83806,                0.76729,                0.45739,                 0.6604,                0.89858,              0.0078786,              0.0078786,              0.0078786
